,FSU,Sector,NSS-region,State,District,Stratum,Sub-stratum,Sub round,FOD sub region,Sample HHID,PersonID,RelationToHead,Gender,Age,MaritalStatus,Education,PrincipleActivity,IndustryOfWork,NSC,MULT
4214,22986,2,13,1,02,01,01,2,0120,07,1,1,1,55,2,1,97,0,3,197726
4215,22986,2,13,1,02,01,01,2,0120,07,2,2,2,50,2,1,97,0,3,197726
4216,22986,2,13,1,02,01,01,2,0120,07,3,3,1,35,2,1,11,41,3,197726
4217,22986,2,13,1,02,01,01,2,0120,07,4,4,2,34,2,1,92,0,3,197726
4218,22986,2,13,1,02,01,01,2,0120,07,5,6,1,2,1,1,0,0,3,197726
4219,22986,2,13,1,02,01,01,2,0120,07,6,5,1,28,1,1,51,41,3,197726
4220,22986,2,13,1,02,01,01,2,0120,08,1,1,1,35,2,5,11,41,3,197726
4221,22986,2,13,1,02,01,01,2,0120,08,2,2,2,33,2,4,92,0,3,197726
4222,22986,2,13,1,02,01,01,2,0120,08,3,5,1,11,1,2,91,0,3,197726
4223,22986,2,13,1,02,01,01,2,0120,08,4,5,2,8,1,2,91,0,3,197726
4224,22986,2,13,1,02,01,01,2,0120,09,1,1,1,45,2,1,11,10,3,197726
4225,22986,2,13,1,02,01,01,2,0120,09,2,2,2,40,2,1,11,10,3,197726
4226,22986,2,13,1,02,01,01,2,0120,09,3,3,1,26,2,4,12,80,3,197726
4227,22986,2,13,1,02,01,01,2,0120,09,4,4,2,26,2,5,92,0,3,197726
4228,22986,2,13,1,02,01,01,2,0120,09,5,6,1,2,1,1,0,0,3,197726
4229,22986,2,13,1,02,01,01,2,0120,09,6,6,2,5,1,1,0,0,3,197726
4230,22986,2,13,1,02,01,01,2,0120,09,7,6,2,5,1,1,0,0,3,197726
4231,22986,2,13,1,02,01,01,2,0120,10,1,1,1,42,2,1,11,47,3,197726
4232,22986,2,13,1,02,01,01,2,0120,10,2,2,2,39,2,1,92,0,3,197726
4233,22986,2,13,1,02,01,01,2,0120,10,3,5,1,21,1,6,91,0,3,197726
4234,22986,2,13,1,02,01,01,2,0120,10,4,5,2,19,1,5,91,0,3,197726
4235,22986,2,13,1,02,01,01,2,0120,10,5,5,2,15,1,4,91,0,3,197726
4236,22986,2,13,1,02,01,01,2,0120,11,1,1,1,47,2,1,51,41,3,197726
4237,22986,2,13,1,02,01,01,2,0120,11,2,2,2,46,2,1,92,0,3,197726
4238,22986,2,13,1,02,01,01,2,0120,11,3,5,2,25,1,11,81,0,3,197726
4239,22986,2,13,1,02,01,01,2,0120,11,4,6,1,6,1,2,91,0,3,197726
4240,22986,2,13,1,02,01,01,2,0120,12,1,1,1,56,2,11,31,82,3,197726
4241,22986,2,13,1,02,01,01,2,0120,12,2,2,2,45,2,1,92,0,3,197726
4242,22986,2,13,1,02,01,01,2,0120,12,3,5,1,20,1,6,91,0,3,197726
4243,22986,2,13,1,02,01,01,2,0120,12,4,5,2,23,1,11,91,0,3,197726
4244,22986,2,13,1,02,01,01,2,0120,13,1,1,2,40,3,4,92,0,3,197726
4245,22986,2,13,1,02,01,01,2,0120,13,2,5,1,23,1,6,81,0,3,197726
4246,22986,2,13,1,02,01,01,2,0120,13,3,5,1,22,1,6,91,0,3,197726
4247,22986,2,13,1,02,01,01,2,0120,13,4,5,1,21,1,6,91,0,3,197726
4248,22986,2,13,1,02,01,01,2,0120,14,1,1,1,51,2,4,11,47,3,197726
4249,22986,2,13,1,02,01,01,2,0120,14,2,2,2,45,2,1,92,0,3,197726
4250,22986,2,13,1,02,01,01,2,0120,14,3,5,1,25,1,5,11,47,3,197726
4251,22986,2,13,1,02,01,01,2,0120,14,4,5,2,19,1,3,92,0,3,197726
4252,23013,2,14,1,03,01,01,2,0120,01,1,1,1,28,2,5,41,41,4,10032
4253,23013,2,14,1,03,01,01,2,0120,02,1,1,1,62,3,1,97,0,4,10032
4254,23013,2,14,1,03,01,01,2,0120,02,2,3,1,33,2,11,31,84,4,10032
4255,23013,2,14,1,03,01,01,2,0120,02,3,4,2,29,2,5,92,0,4,10032
4256,23013,2,14,1,03,01,01,2,0120,02,4,6,2,1,1,1,0,0,4,10032
4257,23013,2,14,1,03,01,01,2,0120,03,1,1,1,26,2,5,41,41,4,10032
4258,23013,2,14,1,03,01,01,2,0120,04,1,1,1,72,2,4,94,0,4,10032
4259,23013,2,14,1,03,01,01,2,0120,04,2,2,2,69,2,4,92,0,4,10032
4260,23013,2,14,1,03,01,01,2,0120,04,3,3,1,50,2,5,94,0,4,10032
4261,23013,2,14,1,03,01,01,2,0120,04,4,4,2,48,2,5,92,0,4,10032
4262,23013,2,14,1,03,01,01,2,0120,04,5,3,1,38,2,6,31,85,4,10032
4263,23013,2,14,1,03,01,01,2,0120,04,6,4,2,35,2,11,31,85,4,10032
4264,23013,2,14,1,03,01,01,2,0120,04,7,6,1,2,1,1,0,0,4,10032
4265,23013,2,14,1,03,01,01,2,0120,05,1,1,1,50,2,5,41,41,4,10032
4266,23013,2,14,1,03,01,01,2,0120,05,2,2,2,48,2,6,92,0,4,10032
4267,23013,2,14,1,03,01,01,2,0120,05,3,5,1,32,1,8,11,55,4,10032
4268,23013,2,14,1,03,01,01,2,0120,05,4,5,1,30,1,8,41,41,4,10032
4269,23013,2,14,1,03,01,01,2,0120,06,1,1,1,25,2,11,31,84,4,10032
4270,23013,2,14,1,03,01,01,2,0120,06,2,8,1,23,1,11,31,84,4,10032
4271,23013,2,14,1,03,01,01,2,0120,07,1,1,1,26,2,4,41,41,4,10032
4272,23013,2,14,1,03,01,01,2,0120,07,2,2,2,23,2,1,41,41,4,10032
4273,23013,2,14,1,03,01,01,2,0120,08,1,1,1,70,2,1,94,0,4,10032
4274,23013,2,14,1,03,01,01,2,0120,08,2,2,2,74,2,1,92,0,4,10032
4275,23013,2,14,1,03,01,01,2,0120,08,3,5,2,30,1,1,92,0,4,10032
4276,23013,2,14,1,03,01,01,2,0120,09,1,1,1,28,2,2,41,41,4,10032
4277,23013,2,14,1,03,01,01,2,0120,09,2,2,2,27,2,1,41,41,4,10032
4278,23013,2,14,1,03,01,01,2,0120,09,3,5,1,5,1,1,0,0,4,10032
4279,23013,2,14,1,03,01,01,2,0120,09,4,5,1,3,1,1,0,0,4,10032
4280,23013,2,14,1,03,01,01,2,0120,10,1,1,1,36,2,8,31,84,4,10032
4281,23013,2,14,1,03,01,01,2,0120,11,1,1,1,85,3,1,97,0,4,10032
4282,23013,2,14,1,03,01,01,2,0120,11,2,4,2,49,2,5,92,0,4,10032
4283,23013,2,14,1,03,01,01,2,0120,12,1,1,1,42,2,11,12,41,4,10032
4284,23013,2,14,1,03,01,01,2,0120,13,1,1,1,43,2,11,11,55,4,10032
4285,23013,2,14,1,03,01,01,2,0120,13,2,2,2,44,2,1,92,0,4,10032
4286,23013,2,14,1,03,01,01,2,0120,13,3,5,1,1,1,1,0,0,4,10032
4287,23013,2,14,1,03,01,01,2,0120,13,4,5,2,9,1,2,91,0,4,10032
4288,23013,2,14,1,03,01,01,2,0120,13,5,5,2,3,1,1,0,0,4,10032
4289,23013,2,14,1,03,01,01,2,0120,14,1,1,1,35,2,4,11,1,4,10032
4290,23013,2,14,1,03,01,01,2,0120,14,2,2,2,37,2,5,92,0,4,10032
4291,23013,2,14,1,03,01,01,2,0120,14,3,5,2,9,1,2,91,0,4,10032
4292,23013,2,14,1,03,01,01,2,0120,14,4,7,2,65,3,1,92,0,4,10032
4293,23027,2,12,1,19,01,01,2,0111,01,1,1,1,55,2,5,11,47,4,99188
4294,23027,2,12,1,19,01,01,2,0111,01,2,2,2,50,2,5,92,0,4,99188
4295,23027,2,12,1,19,01,01,2,0111,01,3,3,1,32,2,12,21,47,4,99188
4296,23027,2,12,1,19,01,01,2,0111,01,4,4,2,30,2,12,31,70,4,99188
4297,23027,2,12,1,19,01,01,2,0111,01,5,5,1,22,1,6,91,0,4,99188
4298,23027,2,12,1,19,01,01,2,0111,02,1,1,1,46,2,3,11,47,4,99188
4299,23027,2,12,1,19,01,01,2,0111,02,2,2,2,44,2,4,93,0,4,99188
4300,23027,2,12,1,19,01,01,2,0111,02,3,3,1,25,2,5,31,94,4,99188
4301,23027,2,12,1,19,01,01,2,0111,02,4,4,2,22,2,4,92,0,4,99188
4302,23027,2,12,1,19,01,01,2,0111,02,5,6,1,0,1,1,0,0,4,99188
4303,23027,2,12,1,19,01,01,2,0111,02,6,5,1,15,1,4,91,0,4,99188
4304,23027,2,12,1,19,01,01,2,0111,02,7,5,2,19,1,4,81,0,4,99188
4305,23027,2,12,1,19,01,01,2,0111,02,8,5,2,18,1,5,91,0,4,99188
4306,23027,2,12,1,19,01,01,2,0111,03,1,1,2,40,2,1,94,0,4,99188
4307,23027,2,12,1,19,01,01,2,0111,03,2,5,1,20,1,6,91,0,4,99188
4308,23027,2,12,1,19,01,01,2,0111,03,3,5,1,17,1,5,91,0,4,99188
4309,23027,2,12,1,19,01,01,2,0111,04,1,1,1,55,2,4,31,84,4,99188
4310,23027,2,12,1,19,01,01,2,0111,04,2,2,2,50,2,5,92,0,4,99188
4311,23027,2,12,1,19,01,01,2,0111,04,3,3,1,35,2,5,51,41,4,99188
4312,23027,2,12,1,19,01,01,2,0111,04,4,4,2,30,2,5,93,0,4,99188
4313,23027,2,12,1,19,01,01,2,0111,04,5,6,1,7,1,2,91,0,4,99188
4314,23027,2,12,1,19,01,01,2,0111,04,6,6,2,12,1,3,91,0,4,99188
4315,23027,2,12,1,19,01,01,2,0111,04,7,6,2,10,1,2,91,0,4,99188
4316,23027,2,12,1,19,01,01,2,0111,04,8,6,2,9,1,2,91,0,4,99188
4317,23027,2,12,1,19,01,01,2,0111,04,9,3,1,26,2,5,41,41,4,99188
4318,23027,2,12,1,19,01,01,2,0111,04,10,4,2,22,2,5,93,0,4,99188
4319,23027,2,12,1,19,01,01,2,0111,05,1,1,1,48,2,4,11,96,4,99188
4320,23027,2,12,1,19,01,01,2,0111,05,2,2,2,40,2,4,92,0,4,99188
4321,23027,2,12,1,19,01,01,2,0111,05,3,5,1,13,1,3,91,0,4,99188
4322,23027,2,12,1,19,01,01,2,0111,05,4,5,2,18,1,5,91,0,4,99188
4323,23027,2,12,1,19,01,01,2,0111,06,1,1,1,50,2,12,31,78,4,99188
4324,23027,2,12,1,19,01,01,2,0111,06,2,2,2,48,2,1,93,0,4,99188
4325,23027,2,12,1,19,01,01,2,0111,06,3,3,1,30,2,6,31,93,4,99188
4326,23027,2,12,1,19,01,01,2,0111,06,4,4,2,25,2,5,92,0,4,99188
4327,23027,2,12,1,19,01,01,2,0111,06,5,6,1,0,1,1,0,0,4,99188
4328,23027,2,12,1,19,01,01,2,0111,06,6,5,1,22,1,6,81,0,4,99188
4329,23027,2,12,1,19,01,01,2,0111,07,1,1,1,62,2,4,11,14,4,99188
4330,23027,2,12,1,19,01,01,2,0111,07,2,2,2,56,2,5,92,0,4,99188
4331,23027,2,12,1,19,01,01,2,0111,07,3,3,1,37,2,4,31,32,4,99188
4332,23027,2,12,1,19,01,01,2,0111,07,4,4,2,31,2,6,92,0,4,99188
4333,23027,2,12,1,19,01,01,2,0111,07,5,5,1,13,1,4,91,0,4,99188
4334,23027,2,12,1,19,01,01,2,0111,08,1,1,1,70,2,2,11,17,4,99188
4335,23027,2,12,1,19,01,01,2,0111,08,2,2,2,65,2,5,93,0,4,99188
4336,23027,2,12,1,19,01,01,2,0111,08,3,5,1,35,1,1,21,17,4,99188
4337,23027,2,12,1,19,01,01,2,0111,09,1,1,1,51,3,1,51,41,4,99188
4338,23027,2,12,1,19,01,01,2,0111,09,2,5,1,30,1,3,51,41,4,99188
4339,23027,2,12,1,19,01,01,2,0111,09,3,5,1,27,1,3,51,41,4,99188
4340,23027,2,12,1,19,01,01,2,0111,09,4,5,2,17,1,3,92,0,4,99188
4341,23027,2,12,1,19,01,01,2,0111,10,1,1,1,45,2,1,11,16,4,99188
4342,23027,2,12,1,19,01,01,2,0111,10,2,2,2,40,2,3,93,0,4,99188
4343,23027,2,12,1,19,01,01,2,0111,10,3,5,1,19,1,6,11,96,4,99188
4344,23027,2,12,1,19,01,01,2,0111,10,4,5,1,17,1,5,31,47,4,99188
4345,23027,2,12,1,19,01,01,2,0111,11,1,1,2,29,2,4,93,0,4,99188
4346,23027,2,12,1,19,01,01,2,0111,11,2,5,1,9,1,2,91,0,4,99188
4347,23027,2,12,1,19,01,01,2,0111,11,3,5,1,3,1,1,0,0,4,99188
4348,23027,2,12,1,19,01,01,2,0111,12,1,1,2,29,3,4,31,97,4,99188
4349,23027,2,12,1,19,01,01,2,0111,12,2,5,1,8,1,2,91,0,4,99188
4350,23027,2,12,1,19,01,01,2,0111,12,3,5,1,3,1,1,0,0,4,99188
4351,23027,2,12,1,19,01,01,2,0111,12,4,5,2,10,1,2,91,0,4,99188
4352,23027,2,12,1,19,01,01,2,0111,13,1,1,2,58,3,1,92,0,4,99188
4353,23027,2,12,1,19,01,01,2,0111,13,2,3,1,32,2,2,51,41,4,99188
4354,23027,2,12,1,19,01,01,2,0111,13,3,4,2,28,2,1,92,0,4,99188
4355,23027,2,12,1,19,01,01,2,0111,13,4,6,1,6,1,2,91,0,4,99188
4356,23027,2,12,1,19,01,01,2,0111,13,5,6,2,10,1,2,91,0,4,99188
4357,23027,2,12,1,19,01,01,2,0111,13,6,5,2,22,1,4,93,0,4,99188
4358,23027,2,12,1,19,01,01,2,0111,14,1,1,2,65,3,1,92,0,4,99188
4359,23027,2,12,1,19,01,01,2,0111,14,2,3,1,33,2,4,41,41,4,99188
4360,23027,2,12,1,19,01,01,2,0111,14,3,4,2,25,2,1,93,0,4,99188
4361,23027,2,12,1,19,01,01,2,0111,14,4,6,1,4,1,1,0,0,4,99188
4362,23027,2,12,1,19,01,01,2,0111,14,5,6,2,7,1,2,91,0,4,99188
4363,23027,2,12,1,19,01,01,2,0111,14,6,6,2,5,1,2,0,0,4,99188
4364,23073,2,12,1,19,02,01,2,0111,01,1,1,1,42,2,12,31,84,4,44857
4365,23073,2,12,1,19,02,01,2,0111,01,2,2,2,35,2,6,92,0,4,44857
4366,23073,2,12,1,19,02,01,2,0111,01,3,5,2,10,1,2,91,0,4,44857
4367,23073,2,12,1,19,02,01,2,0111,01,4,5,2,6,1,2,91,0,4,44857
4368,23073,2,12,1,19,02,01,2,0111,02,1,1,1,41,2,5,31,87,4,44857
4369,23073,2,12,1,19,02,01,2,0111,03,1,1,1,15,1,4,91,0,4,44857
4370,23073,2,12,1,19,02,01,2,0111,04,1,1,2,42,2,1,31,87,4,44857
4371,23073,2,12,1,19,02,01,2,0111,05,1,1,1,38,2,5,31,85,4,44857
4372,23073,2,12,1,19,02,01,2,0111,05,2,2,2,35,2,5,92,0,4,44857
4373,23073,2,12,1,19,02,01,2,0111,05,3,5,1,13,1,4,91,0,4,44857
4374,23073,2,12,1,19,02,01,2,0111,06,1,1,1,45,2,4,31,35,4,44857
4375,23073,2,12,1,19,02,01,2,0111,06,2,2,2,39,2,3,92,0,4,44857
4376,23073,2,12,1,19,02,01,2,0111,06,3,5,1,13,1,3,91,0,4,44857
4377,23073,2,12,1,19,02,01,2,0111,06,4,5,1,13,1,3,91,0,4,44857
4378,23073,2,12,1,19,02,01,2,0111,06,5,5,2,21,1,6,91,0,4,44857
4379,23073,2,12,1,19,02,01,2,0111,06,6,5,2,16,1,5,91,0,4,44857
4380,23073,2,12,1,19,02,01,2,0111,07,1,1,1,40,2,6,11,41,4,44857
4381,23073,2,12,1,19,02,01,2,0111,07,2,2,2,35,2,12,92,0,4,44857
4382,23073,2,12,1,19,02,01,2,0111,07,3,5,2,12,1,3,91,0,4,44857
4383,23073,2,12,1,19,02,01,2,0111,07,4,5,2,2,1,1,0,0,4,44857
4384,23073,2,12,1,19,02,01,2,0111,08,1,1,1,34,2,11,31,85,4,44857
4385,23073,2,12,1,19,02,01,2,0111,08,2,2,2,33,2,12,31,85,4,44857
4386,23073,2,12,1,19,02,01,2,0111,09,1,1,1,29,2,12,11,47,4,44857
4387,23073,2,12,1,19,02,01,2,0111,09,2,2,2,27,2,11,92,0,4,44857
4388,23073,2,12,1,19,02,01,2,0111,09,3,5,1,0,1,1,0,0,4,44857
4389,23073,2,12,1,19,02,01,2,0111,10,1,1,1,62,2,4,94,0,4,44857
4390,23073,2,12,1,19,02,01,2,0111,10,2,2,2,58,2,4,92,0,4,44857
4391,23073,2,12,1,19,02,01,2,0111,10,3,5,1,28,1,11,11,41,4,44857
4392,23073,2,12,1,19,02,01,2,0111,10,4,5,2,30,1,12,31,85,4,44857
4393,23073,2,12,1,19,02,01,2,0111,11,1,1,1,86,3,3,97,0,4,44857
4394,23073,2,12,1,19,02,01,2,0111,11,2,3,1,43,2,4,11,47,4,44857
4395,23073,2,12,1,19,02,01,2,0111,11,3,4,2,39,2,12,92,0,4,44857
4396,23073,2,12,1,19,02,01,2,0111,11,4,6,1,9,1,2,91,0,4,44857
4397,23073,2,12,1,19,02,01,2,0111,11,5,6,2,14,1,2,91,0,4,44857
4398,23073,2,12,1,19,02,01,2,0111,11,6,3,1,39,2,12,11,47,4,44857
4399,23073,2,12,1,19,02,01,2,0111,11,7,4,2,35,2,12,92,0,4,44857
4400,23073,2,12,1,19,02,01,2,0111,11,8,6,2,7,1,2,91,0,4,44857
4401,23073,2,12,1,19,02,01,2,0111,11,9,6,1,5,1,2,0,0,4,44857
4402,23073,2,12,1,19,02,01,2,0111,12,1,1,1,57,2,4,11,47,4,44857
4403,23073,2,12,1,19,02,01,2,0111,12,2,2,2,50,2,2,92,0,4,44857
4404,23073,2,12,1,19,02,01,2,0111,12,3,5,1,29,1,12,31,64,4,44857
4405,23073,2,12,1,19,02,01,2,0111,12,4,5,1,20,1,4,81,0,4,44857
4406,23073,2,12,1,19,02,01,2,0111,12,5,5,2,25,1,12,31,85,4,44857
4407,23073,2,12,1,19,02,01,2,0111,12,6,5,2,23,1,12,91,0,4,44857
4408,23073,2,12,1,19,02,01,2,0111,13,1,1,1,50,2,1,11,47,4,44857
4409,23073,2,12,1,19,02,01,2,0111,13,2,2,2,40,2,1,92,0,4,44857
4410,23073,2,12,1,19,02,01,2,0111,13,3,5,1,22,1,4,11,47,4,44857
4411,23073,2,12,1,19,02,01,2,0111,13,4,5,1,20,1,4,11,47,4,44857
4412,23073,2,12,1,19,02,01,2,0111,13,5,5,1,18,1,1,11,47,4,44857
4413,23073,2,12,1,19,02,01,2,0111,13,6,5,1,17,1,3,11,47,4,44857
4414,23073,2,12,1,19,02,01,2,0111,14,1,1,1,50,2,4,31,42,4,44857
4415,23073,2,12,1,19,02,01,2,0111,14,2,2,2,45,2,2,92,0,4,44857
4416,23201,2,13,1,10,03,02,1,0120,01,1,1,1,61,2,11,94,0,3,78476
4417,23201,2,13,1,10,03,02,1,0120,01,2,2,2,55,2,5,92,0,3,78476
4418,23201,2,13,1,10,03,02,1,0120,02,1,1,1,18,1,4,51,84,3,78476
4419,23201,2,13,1,10,03,02,1,0120,03,1,1,1,60,2,12,94,0,3,78476
4420,23201,2,13,1,10,03,02,1,0120,03,2,2,2,50,2,12,92,0,3,78476
4421,23201,2,13,1,10,03,02,1,0120,03,3,7,2,83,3,4,97,0,3,78476
4422,23201,2,13,1,10,03,02,1,0120,04,1,1,1,53,2,6,12,46,3,78476
4423,23201,2,13,1,10,03,02,1,0120,04,2,2,2,47,2,11,31,84,3,78476
4424,23201,2,13,1,10,03,02,1,0120,04,3,5,1,20,1,6,91,0,3,78476
4425,23201,2,13,1,10,03,02,1,0120,04,4,5,2,17,1,5,91,0,3,78476
4426,23201,2,13,1,10,03,02,1,0120,05,1,1,1,65,2,11,11,47,3,78476
4427,23201,2,13,1,10,03,02,1,0120,05,2,2,2,53,2,5,92,0,3,78476
4428,23201,2,13,1,10,03,02,1,0120,05,3,5,1,19,1,6,91,0,3,78476
4429,23201,2,13,1,10,03,02,1,0120,05,4,5,2,18,1,5,91,0,3,78476
4430,23201,2,13,1,10,03,02,1,0120,06,1,1,1,62,2,11,12,41,3,78476
4431,23201,2,13,1,10,03,02,1,0120,06,2,2,2,58,2,11,92,0,3,78476
4432,23201,2,13,1,10,03,02,1,0120,06,3,5,1,25,1,12,21,41,3,78476
4433,23201,2,13,1,10,03,02,1,0120,06,4,5,1,23,1,11,91,0,3,78476
4434,23201,2,13,1,10,03,02,1,0120,07,1,1,2,65,3,2,97,0,3,78476
4435,23201,2,13,1,10,03,02,1,0120,07,2,3,1,35,2,6,31,84,3,78476
4436,23201,2,13,1,10,03,02,1,0120,07,3,4,2,32,2,4,92,0,3,78476
4437,23201,2,13,1,10,03,02,1,0120,07,4,6,1,4,1,1,0,0,3,78476
4438,23201,2,13,1,10,03,02,1,0120,07,5,6,2,5,1,2,0,0,3,78476
4439,23201,2,13,1,10,03,02,1,0120,08,1,1,2,22,1,6,91,0,3,78476
4440,23201,2,13,1,10,03,02,1,0120,09,1,1,1,38,3,3,51,49,3,78476
4441,23201,2,13,1,10,03,02,1,0120,09,2,5,1,10,1,2,91,0,3,78476
4442,23201,2,13,1,10,03,02,1,0120,09,3,5,2,14,1,4,91,0,3,78476
4443,23201,2,13,1,10,03,02,1,0120,10,1,1,1,78,2,12,21,85,3,78476
4444,23201,2,13,1,10,03,02,1,0120,10,2,2,2,75,2,5,97,0,3,78476
4445,23201,2,13,1,10,03,02,1,0120,10,3,3,1,55,2,12,21,85,3,78476
4446,23201,2,13,1,10,03,02,1,0120,10,4,4,2,53,2,11,92,0,3,78476
4447,23201,2,13,1,10,03,02,1,0120,10,5,3,1,52,2,12,21,85,3,78476
4448,23201,2,13,1,10,03,02,1,0120,10,6,4,2,50,2,12,21,85,3,78476
4449,23201,2,13,1,10,03,02,1,0120,11,1,1,1,47,2,11,12,55,3,78476
4450,23201,2,13,1,10,03,02,1,0120,11,2,2,2,43,2,11,92,0,3,78476
4451,23201,2,13,1,10,03,02,1,0120,11,3,5,1,12,1,3,91,0,3,78476
4452,23201,2,13,1,10,03,02,1,0120,11,4,5,2,16,1,4,91,0,3,78476
4453,23201,2,13,1,10,03,02,1,0120,11,5,9,1,38,2,4,31,97,3,78476
4454,23201,2,13,1,10,03,02,1,0120,12,1,1,1,83,2,6,94,0,3,78476
4455,23201,2,13,1,10,03,02,1,0120,12,2,2,2,71,2,4,92,0,3,78476
4456,23201,2,13,1,10,03,02,1,0120,12,3,3,1,60,2,11,11,47,3,78476
4457,23201,2,13,1,10,03,02,1,0120,12,4,4,2,52,2,5,92,0,3,78476
4458,23201,2,13,1,10,03,02,1,0120,12,5,5,1,15,1,4,91,0,3,78476
4459,23201,2,13,1,10,03,02,1,0120,12,6,5,1,14,1,4,91,0,3,78476
4460,23201,2,13,1,10,03,02,1,0120,13,1,1,1,43,2,4,11,41,3,78476
4461,23201,2,13,1,10,03,02,1,0120,13,2,2,2,38,2,4,92,0,3,78476
4462,23201,2,13,1,10,03,02,1,0120,13,3,5,1,5,1,2,0,0,3,78476
4463,23201,2,13,1,10,03,02,1,0120,13,4,5,2,7,1,2,91,0,3,78476
4464,23201,2,13,1,10,03,02,1,0120,14,1,1,1,55,2,11,12,10,3,78476
4465,23201,2,13,1,10,03,02,1,0120,14,2,2,2,50,2,11,92,0,3,78476
4466,23201,2,13,1,10,03,02,1,0120,14,3,5,2,32,1,12,31,85,3,78476
4467,24004,2,11,1,21,01,01,1,0110,01,1,1,1,50,2,4,11,49,4,79682
4468,24004,2,11,1,21,01,01,1,0110,01,2,2,2,46,2,5,92,0,4,79682
4469,24004,2,11,1,21,01,01,1,0110,01,3,5,1,28,1,6,31,47,4,79682
4470,24004,2,11,1,21,01,01,1,0110,01,4,5,1,23,1,6,31,74,4,79682
4471,24004,2,11,1,21,01,01,1,0110,02,1,1,1,34,2,3,51,41,4,79682
4472,24004,2,11,1,21,01,01,1,0110,02,2,2,2,29,2,4,51,41,4,79682
4473,24004,2,11,1,21,01,01,1,0110,02,3,5,1,5,1,1,0,0,4,79682
4474,24004,2,11,1,21,01,01,1,0110,02,4,5,1,3,1,1,0,0,4,79682
4475,24004,2,11,1,21,01,01,1,0110,03,1,1,1,55,2,5,31,1,4,79682
4476,24004,2,11,1,21,01,01,1,0110,03,2,2,2,50,2,4,92,0,4,79682
4477,24004,2,11,1,21,01,01,1,0110,03,3,3,1,34,2,6,31,49,4,79682
4478,24004,2,11,1,21,01,01,1,0110,03,4,4,2,28,2,6,92,0,4,79682
4479,24004,2,11,1,21,01,01,1,0110,03,5,6,1,5,1,2,0,0,4,79682
4480,24004,2,11,1,21,01,01,1,0110,04,1,1,2,36,2,4,92,0,4,79682
4481,24004,2,11,1,21,01,01,1,0110,04,2,5,1,14,1,3,91,0,4,79682
4482,24004,2,11,1,21,01,01,1,0110,04,3,5,1,12,1,2,91,0,4,79682
4483,24004,2,11,1,21,01,01,1,0110,05,1,1,1,50,2,6,31,47,4,79682
4484,24004,2,11,1,21,01,01,1,0110,05,2,2,2,40,2,5,93,0,4,79682
4485,24004,2,11,1,21,01,01,1,0110,05,3,5,1,12,1,2,91,0,4,79682
4486,24004,2,11,1,21,01,01,1,0110,05,4,5,2,18,1,5,91,0,4,79682
4487,24004,2,11,1,21,01,01,1,0110,05,5,5,2,15,1,4,91,0,4,79682
4488,24004,2,11,1,21,01,01,1,0110,06,1,1,2,65,3,1,92,0,4,79682
4489,24004,2,11,1,21,01,01,1,0110,06,2,5,1,29,1,5,31,49,4,79682
4490,24004,2,11,1,21,01,01,1,0110,06,3,6,2,16,1,4,91,0,4,79682
4491,24004,2,11,1,21,01,01,1,0110,06,4,6,1,14,1,3,91,0,4,79682
4492,24004,2,11,1,21,01,01,1,0110,07,1,1,1,37,2,6,11,47,4,79682
4493,24004,2,11,1,21,01,01,1,0110,07,2,2,2,35,2,6,92,0,4,79682
4494,24004,2,11,1,21,01,01,1,0110,07,3,5,1,2,1,1,0,0,4,79682
4495,24004,2,11,1,21,01,01,1,0110,08,1,1,1,40,2,3,51,41,4,79682
4496,24004,2,11,1,21,01,01,1,0110,09,1,1,1,42,2,6,31,84,4,79682
4497,24004,2,11,1,21,01,01,1,0110,09,2,2,2,35,2,5,92,0,4,79682
4498,24004,2,11,1,21,01,01,1,0110,09,3,5,1,5,1,1,0,0,4,79682
4499,24004,2,11,1,21,01,01,1,0110,09,4,5,2,17,1,5,91,0,4,79682
4500,24004,2,11,1,21,01,01,1,0110,09,5,5,2,11,1,3,91,0,4,79682
4501,24004,2,11,1,21,01,01,1,0110,09,6,7,1,67,3,5,97,0,4,79682
4502,24004,2,11,1,21,01,01,1,0110,10,1,1,1,75,2,5,11,1,4,79682
4503,24004,2,11,1,21,01,01,1,0110,10,2,2,2,65,2,5,92,0,4,79682
4504,24004,2,11,1,21,01,01,1,0110,10,3,3,1,40,2,5,31,49,4,79682
4505,24004,2,11,1,21,01,01,1,0110,10,4,4,2,37,2,4,92,0,4,79682
4506,24004,2,11,1,21,01,01,1,0110,10,5,6,1,4,1,1,0,0,4,79682
4507,24004,2,11,1,21,01,01,1,0110,10,6,6,2,6,1,2,91,0,4,79682
4508,24004,2,11,1,21,01,01,1,0110,10,7,5,1,26,1,6,41,42,4,79682
4509,24004,2,11,1,21,01,01,1,0110,11,1,1,2,40,2,6,92,0,4,79682
4510,24004,2,11,1,21,01,01,1,0110,11,2,5,2,18,1,5,91,0,4,79682
4511,24004,2,11,1,21,01,01,1,0110,11,3,5,1,15,1,4,91,0,4,79682
4512,24004,2,11,1,21,01,01,1,0110,12,1,1,2,34,2,6,92,0,4,79682
4513,24004,2,11,1,21,01,01,1,0110,12,2,5,1,14,1,4,91,0,4,79682
4514,24004,2,11,1,21,01,01,1,0110,12,3,5,1,11,1,2,91,0,4,79682
4515,24004,2,11,1,21,01,01,1,0110,13,1,1,1,50,2,4,51,49,4,79682
