,FSU,Sector,NSS-region,State,District,Stratum,Sub-stratum,Sample HHID,PersonID,day of the week,Type of the day,response code
3113,21430,2,11,1,07,02,01,1,1,1,1,1
3114,21430,2,11,1,07,02,01,1,2,1,1,1
3115,21430,2,11,1,07,02,01,1,3,1,1,1
3116,21430,2,11,1,07,02,01,1,4,1,1,1
3117,21430,2,11,1,07,02,01,1,5,1,1,1
3118,21430,2,11,1,07,02,01,2,1,7,1,1
3119,21430,2,11,1,07,02,01,3,1,2,1,1
3120,21430,2,11,1,07,02,01,3,2,2,1,1
3121,21430,2,11,1,07,02,01,3,3,2,1,1
3122,21430,2,11,1,07,02,01,3,4,2,1,1
3123,21430,2,11,1,07,02,01,4,1,2,1,1
3124,21430,2,11,1,07,02,01,4,2,2,1,1
3125,21430,2,11,1,07,02,01,4,3,2,1,1
3126,21430,2,11,1,07,02,01,4,4,2,1,1
3127,21430,2,11,1,07,02,01,4,5,2,1,1
3128,21430,2,11,1,07,02,01,4,7,2,1,1
3129,21430,2,11,1,07,02,01,5,1,1,1,1
3130,21430,2,11,1,07,02,01,5,2,1,1,1
3131,21430,2,11,1,07,02,01,5,3,1,1,1
3132,21430,2,11,1,07,02,01,5,4,1,1,1
3133,21430,2,11,1,07,02,01,5,5,1,1,1
3134,21430,2,11,1,07,02,01,6,1,7,1,1
3135,21430,2,11,1,07,02,01,6,2,7,1,1
3136,21430,2,11,1,07,02,01,6,3,7,1,1
3137,21430,2,11,1,07,02,01,6,4,7,1,1
3138,21430,2,11,1,07,02,01,6,5,7,1,1
3139,21430,2,11,1,07,02,01,6,6,7,1,1
3140,21430,2,11,1,07,02,01,7,1,4,1,1
3141,21430,2,11,1,07,02,01,7,2,4,1,1
3142,21430,2,11,1,07,02,01,7,3,4,1,1
3143,21430,2,11,1,07,02,01,7,4,4,1,1
3144,21430,2,11,1,07,02,01,8,1,4,1,1
3145,21430,2,11,1,07,02,01,8,2,4,1,1
3146,21430,2,11,1,07,02,01,9,1,6,1,1
3147,21430,2,11,1,07,02,01,9,2,6,1,1
3148,21430,2,11,1,07,02,01,9,3,6,1,1
3149,21430,2,11,1,07,02,01,9,5,6,1,1
3150,21430,2,11,1,07,02,01,10,1,5,1,1
3151,21430,2,11,1,07,02,01,10,2,5,1,1
3152,21430,2,11,1,07,02,01,10,3,5,1,1
3153,21430,2,11,1,07,02,01,10,4,5,1,1
3154,21430,2,11,1,07,02,01,10,5,5,1,1
3155,21430,2,11,1,07,02,01,10,6,5,1,1
3156,21430,2,11,1,07,02,01,11,1,5,1,1
3157,21430,2,11,1,07,02,01,11,2,5,1,1
3158,21430,2,11,1,07,02,01,11,3,5,1,1
3159,21430,2,11,1,07,02,01,11,4,5,2,1
3160,21430,2,11,1,07,02,01,11,5,5,1,1
3161,21430,2,11,1,07,02,01,11,6,5,1,1
3162,21430,2,11,1,07,02,01,12,1,3,1,1
3163,21430,2,11,1,07,02,01,12,2,3,1,1
3164,21430,2,11,1,07,02,01,13,1,3,1,1
3165,21430,2,11,1,07,02,01,13,2,3,1,1
3166,21430,2,11,1,07,02,01,13,3,3,2,1
3167,21430,2,11,1,07,02,01,14,1,6,1,1
3168,21430,2,11,1,07,02,01,14,2,6,1,1
3169,21430,2,11,1,07,02,01,14,3,6,1,1
3170,21430,2,11,1,07,02,01,14,4,6,1,1
3171,21430,2,11,1,07,02,01,14,5,6,1,1
3172,21430,2,11,1,07,02,01,14,6,6,1,1
3173,21430,2,11,1,07,02,01,14,7,6,1,1
3174,21430,2,11,1,07,02,01,14,8,6,1,1
3175,21469,2,13,1,08,02,01,1,1,7,1,1
3176,21469,2,13,1,08,02,01,1,2,7,1,1
3177,21469,2,13,1,08,02,01,1,3,7,2,1
3178,21469,2,13,1,08,02,01,1,4,7,1,1
3179,21469,2,13,1,08,02,01,1,5,7,1,1
3180,21469,2,13,1,08,02,01,2,1,3,2,1
3181,21469,2,13,1,08,02,01,2,2,3,1,1
3182,21469,2,13,1,08,02,01,2,3,3,1,1
3183,21469,2,13,1,08,02,01,2,4,3,1,1
3184,21469,2,13,1,08,02,01,2,7,0,0,0
3185,21469,2,13,1,08,02,01,3,1,1,1,1
3186,21469,2,13,1,08,02,01,3,2,1,1,1
3187,21469,2,13,1,08,02,01,4,1,4,2,1
3188,21469,2,13,1,08,02,01,4,2,4,1,1
3189,21469,2,13,1,08,02,01,4,3,4,1,1
3190,21469,2,13,1,08,02,01,5,1,5,1,1
3191,21469,2,13,1,08,02,01,5,2,5,1,1
3192,21469,2,13,1,08,02,01,5,3,5,1,1
3193,21469,2,13,1,08,02,01,5,4,5,1,1
3194,21469,2,13,1,08,02,01,5,5,5,1,1
3195,21469,2,13,1,08,02,01,5,6,5,1,1
3196,21469,2,13,1,08,02,01,5,7,5,1,1
3197,21469,2,13,1,08,02,01,6,1,6,1,1
3198,21469,2,13,1,08,02,01,6,2,6,1,1
3199,21469,2,13,1,08,02,01,6,3,6,1,1
3200,21469,2,13,1,08,02,01,6,4,6,1,1
3201,21469,2,13,1,08,02,01,6,5,6,1,1
3202,21469,2,13,1,08,02,01,6,6,6,1,1
3203,21469,2,13,1,08,02,01,7,1,1,1,1
3204,21469,2,13,1,08,02,01,7,2,1,1,1
3205,21469,2,13,1,08,02,01,7,3,1,1,1
3206,21469,2,13,1,08,02,01,7,4,1,2,1
3207,21469,2,13,1,08,02,01,7,5,1,1,1
3208,21469,2,13,1,08,02,01,8,1,4,1,1
3209,21469,2,13,1,08,02,01,8,2,4,1,1
3210,21469,2,13,1,08,02,01,8,3,4,1,1
3211,21469,2,13,1,08,02,01,8,4,4,1,1
3212,21469,2,13,1,08,02,01,8,7,4,1,1
3213,21469,2,13,1,08,02,01,9,1,7,1,1
3214,21469,2,13,1,08,02,01,9,2,7,1,1
3215,21469,2,13,1,08,02,01,9,3,7,1,1
3216,21469,2,13,1,08,02,01,10,1,5,1,1
3217,21469,2,13,1,08,02,01,10,2,5,1,1
3218,21469,2,13,1,08,02,01,10,3,5,1,1
3219,21469,2,13,1,08,02,01,10,6,5,1,1
3220,21469,2,13,1,08,02,01,10,7,5,1,1
3221,21469,2,13,1,08,02,01,11,1,3,1,1
3222,21469,2,13,1,08,02,01,11,2,3,1,1
3223,21469,2,13,1,08,02,01,11,3,3,1,1
3224,21469,2,13,1,08,02,01,11,4,3,1,1
3225,21469,2,13,1,08,02,01,11,5,3,1,1
3226,21469,2,13,1,08,02,01,11,6,3,1,1
3227,21469,2,13,1,08,02,01,12,1,2,1,1
3228,21469,2,13,1,08,02,01,12,2,2,1,1
3229,21469,2,13,1,08,02,01,12,3,2,1,1
3230,21469,2,13,1,08,02,01,12,4,2,1,1
3231,21469,2,13,1,08,02,01,12,5,2,1,1
3232,21469,2,13,1,08,02,01,13,1,2,1,1
3233,21469,2,13,1,08,02,01,13,2,2,1,1
3234,21469,2,13,1,08,02,01,13,3,2,1,1
3235,21469,2,13,1,08,02,01,13,5,2,1,1
3236,21469,2,13,1,08,02,01,13,6,2,1,1
3237,21469,2,13,1,08,02,01,13,7,2,1,1
3238,21469,2,13,1,08,02,01,14,1,6,1,1
3239,21469,2,13,1,08,02,01,14,2,6,1,1
3240,21469,2,13,1,08,02,01,14,3,6,1,1
3241,21469,2,13,1,08,02,01,14,4,6,1,1
3242,21481,2,13,1,10,03,01,1,1,2,1,1
3243,21481,2,13,1,10,03,01,1,2,2,1,1
3244,21481,2,13,1,10,03,01,2,1,6,1,2
3245,21481,2,13,1,10,03,01,2,2,6,1,2
3246,21481,2,13,1,10,03,01,2,4,6,1,2
3247,21481,2,13,1,10,03,01,3,1,5,1,1
3248,21481,2,13,1,10,03,01,3,2,5,1,1
3249,21481,2,13,1,10,03,01,3,3,5,1,1
3250,21481,2,13,1,10,03,01,4,1,3,1,1
3251,21481,2,13,1,10,03,01,4,2,3,1,1
3252,21481,2,13,1,10,03,01,5,1,4,1,2
3253,21481,2,13,1,10,03,01,5,2,4,1,2
3254,21481,2,13,1,10,03,01,5,3,4,1,2
3255,21481,2,13,1,10,03,01,6,1,5,1,1
3256,21481,2,13,1,10,03,01,6,2,5,1,1
3257,21481,2,13,1,10,03,01,6,3,5,1,1
3258,21481,2,13,1,10,03,01,7,1,2,1,1
3259,21481,2,13,1,10,03,01,7,2,2,1,1
3260,21481,2,13,1,10,03,01,7,3,2,1,1
3261,21481,2,13,1,10,03,01,7,4,2,1,1
3262,21481,2,13,1,10,03,01,7,5,2,1,1
3263,21481,2,13,1,10,03,01,8,1,4,1,1
3264,21481,2,13,1,10,03,01,8,2,4,1,1
3265,21481,2,13,1,10,03,01,9,1,3,1,1
3266,21481,2,13,1,10,03,01,9,2,3,1,1
3267,21481,2,13,1,10,03,01,9,3,3,1,1
3268,21481,2,13,1,10,03,01,10,1,7,1,1
3269,21481,2,13,1,10,03,01,10,2,7,1,1
3270,21481,2,13,1,10,03,01,11,1,1,1,1
3271,21481,2,13,1,10,03,01,11,2,1,1,1
3272,21481,2,13,1,10,03,01,12,1,1,1,1
3273,21481,2,13,1,10,03,01,12,2,1,1,1
3274,21481,2,13,1,10,03,01,13,1,6,1,1
3275,21481,2,13,1,10,03,01,13,2,6,1,1
3276,21481,2,13,1,10,03,01,14,1,7,1,1
3277,21607,2,12,1,19,02,01,1,1,3,1,1
3278,21607,2,12,1,19,02,01,1,2,3,1,1
3279,21607,2,12,1,19,02,01,1,3,3,1,1
3280,21607,2,12,1,19,02,01,1,4,3,1,1
3281,21607,2,12,1,19,02,01,1,5,3,1,1
3282,21607,2,12,1,19,02,01,1,6,3,1,1
3283,21607,2,12,1,19,02,01,2,1,4,1,1
3284,21607,2,12,1,19,02,01,2,2,4,1,1
3285,21607,2,12,1,19,02,01,2,3,4,1,1
3286,21607,2,12,1,19,02,01,2,4,4,1,1
3287,21607,2,12,1,19,02,01,3,1,6,1,1
3288,21607,2,12,1,19,02,01,3,2,6,1,1
3289,21607,2,12,1,19,02,01,3,4,6,1,1
3290,21607,2,12,1,19,02,01,3,5,6,1,1
3291,21607,2,12,1,19,02,01,3,6,6,1,1
3292,21607,2,12,1,19,02,01,4,1,3,1,1
3293,21607,2,12,1,19,02,01,4,2,3,1,1
3294,21607,2,12,1,19,02,01,5,1,4,1,1
3295,21607,2,12,1,19,02,01,5,2,4,1,1
3296,21607,2,12,1,19,02,01,5,3,4,1,1
3297,21607,2,12,1,19,02,01,5,4,4,1,1
3298,21607,2,12,1,19,02,01,6,1,7,1,1
3299,21607,2,12,1,19,02,01,6,2,7,1,1
3300,21607,2,12,1,19,02,01,7,1,6,1,1
3301,21607,2,12,1,19,02,01,7,2,6,1,1
3302,21607,2,12,1,19,02,01,7,3,6,1,1
3303,21607,2,12,1,19,02,01,7,4,6,1,1
3304,21607,2,12,1,19,02,01,7,5,6,1,1
3305,21607,2,12,1,19,02,01,8,1,1,1,1
3306,21607,2,12,1,19,02,01,8,2,1,1,1
3307,21607,2,12,1,19,02,01,8,3,1,1,1
3308,21607,2,12,1,19,02,01,8,4,1,1,1
3309,21607,2,12,1,19,02,01,9,1,5,1,1
3310,21607,2,12,1,19,02,01,9,2,5,1,1
3311,21607,2,12,1,19,02,01,10,1,7,1,1
3312,21607,2,12,1,19,02,01,10,2,7,1,1
3313,21607,2,12,1,19,02,01,11,1,5,1,1
3314,21607,2,12,1,19,02,01,11,2,5,1,1
3315,21607,2,12,1,19,02,01,11,3,5,1,1
3316,21607,2,12,1,19,02,01,11,4,5,1,1
3317,21607,2,12,1,19,02,01,11,5,5,1,1
3318,21607,2,12,1,19,02,01,11,6,5,1,1
3319,21607,2,12,1,19,02,01,12,1,2,2,1
3320,21607,2,12,1,19,02,01,12,2,2,1,1
3321,21607,2,12,1,19,02,01,13,1,2,1,1
3322,21607,2,12,1,19,02,01,13,2,2,1,1
3323,21607,2,12,1,19,02,01,14,1,1,1,1
3324,21607,2,12,1,19,02,01,14,3,1,1,1
3325,21914,2,14,1,03,01,01,1,1,7,1,1
3326,21914,2,14,1,03,01,01,2,1,7,1,1
3327,21914,2,14,1,03,01,01,2,2,7,1,1
3328,21914,2,14,1,03,01,01,3,1,1,1,2
3329,21914,2,14,1,03,01,01,3,2,1,1,2
3330,21914,2,14,1,03,01,01,4,1,1,1,2
3331,21914,2,14,1,03,01,01,4,2,1,1,2
3332,21914,2,14,1,03,01,01,5,1,2,1,1
3333,21914,2,14,1,03,01,01,5,2,2,1,1
3334,21914,2,14,1,03,01,01,5,3,2,1,1
3335,21914,2,14,1,03,01,01,6,1,2,1,1
3336,21914,2,14,1,03,01,01,6,2,2,1,1
3337,21914,2,14,1,03,01,01,6,3,2,1,1
3338,21914,2,14,1,03,01,01,7,1,3,1,1
3339,21914,2,14,1,03,01,01,7,2,3,1,1
3340,21914,2,14,1,03,01,01,7,4,3,1,1
3341,21914,2,14,1,03,01,01,8,1,3,1,1
3342,21914,2,14,1,03,01,01,9,1,4,1,2
3343,21914,2,14,1,03,01,01,9,2,4,1,1
3344,21914,2,14,1,03,01,01,9,3,4,1,1
3345,21914,2,14,1,03,01,01,10,1,4,1,2
3346,21914,2,14,1,03,01,01,10,2,4,1,2
3347,21914,2,14,1,03,01,01,11,1,5,1,2
3348,21914,2,14,1,03,01,01,11,2,5,1,2
3349,21914,2,14,1,03,01,01,11,3,5,1,2
3350,21914,2,14,1,03,01,01,12,1,5,1,2
3351,21914,2,14,1,03,01,01,13,1,6,1,2
3352,21914,2,14,1,03,01,01,13,3,6,1,2
3353,21914,2,14,1,03,01,01,14,1,6,1,1
3354,21914,2,14,1,03,01,01,14,2,6,1,1
3355,22001,2,11,1,21,01,01,1,1,5,1,1
3356,22001,2,11,1,21,01,01,1,2,5,1,1
3357,22001,2,11,1,21,01,01,1,3,5,1,1
3358,22001,2,11,1,21,01,01,1,4,5,1,1
3359,22001,2,11,1,21,01,01,2,1,1,1,1
3360,22001,2,11,1,21,01,01,2,2,1,1,1
3361,22001,2,11,1,21,01,01,3,1,1,1,1
3362,22001,2,11,1,21,01,01,4,1,6,2,1
3363,22001,2,11,1,21,01,01,5,1,5,1,1
3364,22001,2,11,1,21,01,01,6,1,7,1,1
3365,22001,2,11,1,21,01,01,7,1,2,1,1
3366,22001,2,11,1,21,01,01,8,1,3,1,1
3367,22001,2,11,1,21,01,01,9,1,4,1,1
3368,22001,2,11,1,21,01,01,10,1,6,2,1
3369,22001,2,11,1,21,01,01,11,1,4,1,1
3370,22001,2,11,1,21,01,01,12,1,7,2,1
3371,22001,2,11,1,21,01,01,12,2,7,2,1
3372,22001,2,11,1,21,01,01,12,3,7,2,1
3373,22001,2,11,1,21,01,01,12,4,7,2,1
3374,22001,2,11,1,21,01,01,13,1,1,1,1
3375,22001,2,11,1,21,01,01,14,1,3,1,1
3376,22047,2,11,1,21,03,01,1,1,3,1,1
3377,22047,2,11,1,21,03,01,1,2,3,1,1
3378,22047,2,11,1,21,03,01,1,3,3,1,1
3379,22047,2,11,1,21,03,01,1,4,3,1,1
3380,22047,2,11,1,21,03,01,2,1,1,1,1
3381,22047,2,11,1,21,03,01,2,2,1,1,1
3382,22047,2,11,1,21,03,01,3,1,7,1,1
3383,22047,2,11,1,21,03,01,3,2,7,1,1
3384,22047,2,11,1,21,03,01,3,3,7,1,1
3385,22047,2,11,1,21,03,01,4,1,5,1,1
3386,22047,2,11,1,21,03,01,4,2,5,1,1
3387,22047,2,11,1,21,03,01,5,1,4,1,1
3388,22047,2,11,1,21,03,01,5,2,4,1,1
3389,22047,2,11,1,21,03,01,5,3,4,1,1
3390,22047,2,11,1,21,03,01,6,1,4,1,1
3391,22047,2,11,1,21,03,01,6,2,4,1,1
3392,22047,2,11,1,21,03,01,6,3,4,1,1
3393,22047,2,11,1,21,03,01,7,1,5,1,1
3394,22047,2,11,1,21,03,01,7,2,5,1,1
3395,22047,2,11,1,21,03,01,8,1,1,1,1
3396,22047,2,11,1,21,03,01,8,2,1,1,1
3397,22047,2,11,1,21,03,01,8,3,1,1,1
3398,22047,2,11,1,21,03,01,9,1,1,1,1
3399,22047,2,11,1,21,03,01,9,2,1,1,1
3400,22047,2,11,1,21,03,01,10,1,2,1,1
3401,22047,2,11,1,21,03,01,10,2,2,1,1
3402,22047,2,11,1,21,03,01,11,1,6,1,1
3403,22047,2,11,1,21,03,01,11,2,6,1,1
3404,22047,2,11,1,21,03,01,11,3,6,1,1
3405,22047,2,11,1,21,03,01,11,4,6,1,1
3406,22047,2,11,1,21,03,01,11,5,6,1,1
3407,22047,2,11,1,21,03,01,12,1,3,1,1
3408,22047,2,11,1,21,03,01,13,1,3,1,1
3409,22047,2,11,1,21,03,01,14,1,2,1,1
3410,22047,2,11,1,21,03,01,14,2,2,1,1
3411,22047,2,11,1,21,03,01,14,3,2,1,1
3412,22101,2,13,1,10,03,01,1,1,4,1,1
3413,22101,2,13,1,10,03,01,1,2,4,1,1
3414,22101,2,13,1,10,03,01,1,3,4,1,1
3415,22101,2,13,1,10,03,01,1,4,4,1,1
3416,22101,2,13,1,10,03,01,2,1,2,1,1
3417,22101,2,13,1,10,03,01,2,2,2,1,1
3418,22101,2,13,1,10,03,01,2,3,2,1,1
3419,22101,2,13,1,10,03,01,2,4,2,1,1
3420,22101,2,13,1,10,03,01,2,5,2,1,1
3421,22101,2,13,1,10,03,01,3,1,5,2,2
3422,22101,2,13,1,10,03,01,3,2,5,1,1
3423,22101,2,13,1,10,03,01,3,3,5,1,1
3424,22101,2,13,1,10,03,01,3,4,5,1,1
3425,22101,2,13,1,10,03,01,4,1,6,1,1
3426,22101,2,13,1,10,03,01,4,2,6,1,1
3427,22101,2,13,1,10,03,01,4,3,6,1,1
3428,22101,2,13,1,10,03,01,4,4,6,1,1
3429,22101,2,13,1,10,03,01,4,5,6,1,1
3430,22101,2,13,1,10,03,01,5,1,7,1,1
3431,22101,2,13,1,10,03,01,6,1,4,1,1
3432,22101,2,13,1,10,03,01,6,2,4,1,1
3433,22101,2,13,1,10,03,01,6,3,4,1,1
3434,22101,2,13,1,10,03,01,6,4,4,1,1
3435,22101,2,13,1,10,03,01,6,6,4,1,1
3436,22101,2,13,1,10,03,01,6,7,4,1,1
3437,22101,2,13,1,10,03,01,6,8,4,1,1
3438,22101,2,13,1,10,03,01,6,9,4,1,1
3439,22101,2,13,1,10,03,01,6,11,4,1,1
3440,22101,2,13,1,10,03,01,7,1,5,1,1
3441,22101,2,13,1,10,03,01,7,2,5,1,1
3442,22101,2,13,1,10,03,01,7,3,5,1,1
3443,22101,2,13,1,10,03,01,8,1,3,1,1
3444,22101,2,13,1,10,03,01,8,2,3,1,1
3445,22101,2,13,1,10,03,01,8,3,3,1,1
3446,22101,2,13,1,10,03,01,8,4,3,1,1
3447,22101,2,13,1,10,03,01,9,1,3,1,1
3448,22101,2,13,1,10,03,01,9,2,3,1,1
3449,22101,2,13,1,10,03,01,9,3,3,1,1
3450,22101,2,13,1,10,03,01,9,4,3,1,1
3451,22101,2,13,1,10,03,01,10,1,7,1,1
3452,22101,2,13,1,10,03,01,10,2,7,1,1
3453,22101,2,13,1,10,03,01,10,3,7,1,1
3454,22101,2,13,1,10,03,01,11,1,2,1,1
3455,22101,2,13,1,10,03,01,11,2,2,1,1
3456,22101,2,13,1,10,03,01,12,1,6,1,1
3457,22101,2,13,1,10,03,01,12,2,6,1,1
3458,22101,2,13,1,10,03,01,12,4,6,1,1
3459,22101,2,13,1,10,03,01,12,5,6,1,1
3460,22101,2,13,1,10,03,01,13,1,1,1,1
3461,22101,2,13,1,10,03,01,13,2,1,1,1
3462,22101,2,13,1,10,03,01,13,3,1,1,1
3463,22101,2,13,1,10,03,01,13,4,1,1,1
3464,22101,2,13,1,10,03,01,13,5,1,1,1
3465,22101,2,13,1,10,03,01,14,1,7,1,1
3466,22407,2,12,1,19,02,01,1,1,6,1,1
3467,22407,2,12,1,19,02,01,1,2,6,1,1
3468,22407,2,12,1,19,02,01,1,3,6,1,1
3469,22407,2,12,1,19,02,01,1,4,6,1,1
3470,22407,2,12,1,19,02,01,2,1,5,1,1
3471,22407,2,12,1,19,02,01,3,1,2,2,1
3472,22407,2,12,1,19,02,01,3,2,2,1,1
3473,22407,2,12,1,19,02,01,3,3,2,1,1
3474,22407,2,12,1,19,02,01,4,1,6,1,1
3475,22407,2,12,1,19,02,01,4,2,6,1,1
3476,22407,2,12,1,19,02,01,4,3,6,1,1
3477,22407,2,12,1,19,02,01,4,4,6,1,1
3478,22407,2,12,1,19,02,01,5,1,4,1,1
3479,22407,2,12,1,19,02,01,5,2,4,1,1
3480,22407,2,12,1,19,02,01,5,3,4,1,1
3481,22407,2,12,1,19,02,01,5,4,4,1,1
3482,22407,2,12,1,19,02,01,6,1,5,2,1
3483,22407,2,12,1,19,02,01,6,2,5,1,1
3484,22407,2,12,1,19,02,01,7,1,3,1,1
3485,22407,2,12,1,19,02,01,7,2,3,1,1
3486,22407,2,12,1,19,02,01,7,3,3,1,1
3487,22407,2,12,1,19,02,01,7,4,3,1,1
3488,22407,2,12,1,19,02,01,7,5,3,2,1
3489,22407,2,12,1,19,02,01,8,1,7,1,1
3490,22407,2,12,1,19,02,01,8,2,7,1,1
3491,22407,2,12,1,19,02,01,9,1,4,1,1
3492,22407,2,12,1,19,02,01,9,2,4,1,1
3493,22407,2,12,1,19,02,01,9,3,4,1,1
3494,22407,2,12,1,19,02,01,10,1,7,2,1
3495,22407,2,12,1,19,02,01,10,2,7,1,1
3496,22407,2,12,1,19,02,01,11,1,1,1,1
3497,22407,2,12,1,19,02,01,11,2,1,1,1
3498,22407,2,12,1,19,02,01,12,1,1,1,1
3499,22407,2,12,1,19,02,01,12,2,1,1,1
3500,22407,2,12,1,19,02,01,12,3,1,1,1
3501,22407,2,12,1,19,02,01,13,1,3,1,1
3502,22407,2,12,1,19,02,01,13,2,3,1,1
3503,22407,2,12,1,19,02,01,14,1,2,1,1
3504,22407,2,12,1,19,02,01,14,2,2,1,1
3505,22407,2,12,1,19,02,01,14,3,2,1,1
3506,22418,2,13,1,08,02,01,1,1,3,1,1
3507,22418,2,13,1,08,02,01,1,2,3,1,1
3508,22418,2,13,1,08,02,01,2,1,4,1,1
3509,22418,2,13,1,08,02,01,2,2,4,1,1
3510,22418,2,13,1,08,02,01,3,1,2,1,1
3511,22418,2,13,1,08,02,01,3,2,2,1,1
3512,22418,2,13,1,08,02,01,3,3,2,1,1
3513,22418,2,13,1,08,02,01,4,1,3,1,1
3514,22418,2,13,1,08,02,01,4,2,3,2,1
3515,22418,2,13,1,08,02,01,4,3,3,2,1
3516,22418,2,13,1,08,02,01,4,4,3,2,1
3517,22418,2,13,1,08,02,01,4,5,3,2,1
3518,22418,2,13,1,08,02,01,5,1,4,1,1
3519,22418,2,13,1,08,02,01,5,2,4,1,1
3520,22418,2,13,1,08,02,01,5,3,4,1,1
3521,22418,2,13,1,08,02,01,5,4,4,1,1
3522,22418,2,13,1,08,02,01,5,5,4,1,1
3523,22418,2,13,1,08,02,01,5,6,4,1,1
3524,22418,2,13,1,08,02,01,6,1,1,1,1
3525,22418,2,13,1,08,02,01,6,2,1,2,1
3526,22418,2,13,1,08,02,01,6,3,1,2,1
3527,22418,2,13,1,08,02,01,6,5,1,2,1
3528,22418,2,13,1,08,02,01,7,1,5,1,1
3529,22418,2,13,1,08,02,01,7,2,5,1,1
3530,22418,2,13,1,08,02,01,7,3,5,1,1
3531,22418,2,13,1,08,02,01,7,4,5,1,1
3532,22418,2,13,1,08,02,01,7,6,5,1,1
3533,22418,2,13,1,08,02,01,7,7,5,1,1
3534,22418,2,13,1,08,02,01,7,8,5,1,1
3535,22418,2,13,1,08,02,01,8,1,1,1,1
3536,22418,2,13,1,08,02,01,8,2,1,1,1
3537,22418,2,13,1,08,02,01,8,3,1,1,1
3538,22418,2,13,1,08,02,01,8,4,1,1,1
3539,22418,2,13,1,08,02,01,8,5,1,1,1
3540,22418,2,13,1,08,02,01,8,6,1,1,1
3541,22418,2,13,1,08,02,01,9,1,5,1,1
3542,22418,2,13,1,08,02,01,9,2,5,1,1
3543,22418,2,13,1,08,02,01,10,1,6,1,1
3544,22418,2,13,1,08,02,01,10,2,6,1,1
3545,22418,2,13,1,08,02,01,10,3,6,1,1
3546,22418,2,13,1,08,02,01,10,4,6,2,1
3547,22418,2,13,1,08,02,01,10,5,6,2,1
3548,22418,2,13,1,08,02,01,11,1,2,1,1
3549,22418,2,13,1,08,02,01,11,2,2,1,1
3550,22418,2,13,1,08,02,01,11,5,2,1,1
3551,22418,2,13,1,08,02,01,12,1,6,1,1
3552,22418,2,13,1,08,02,01,12,2,6,1,1
3553,22418,2,13,1,08,02,01,12,3,6,1,1
3554,22418,2,13,1,08,02,01,13,1,7,2,1
3555,22418,2,13,1,08,02,01,13,2,7,1,2
