,FSU,Sector,State,District,Stratum,Sub-stratum,Sample HHID,PersonID,RelationToHead,Gender,Age,MaritalStatus,Education,PrincipleActivity,Industry of work,NSC,Multiplier
402003,21017,2,27,30,1,4,14,1,1,1,56,2,12,31,84,4,82623
402004,21017,2,27,30,1,4,14,2,2,2,45,2,5,92,,4,82623
402005,21017,2,27,30,1,4,14,3,5,1,21,1,6,91,,4,82623
402006,21017,2,27,30,1,4,14,4,5,2,20,1,6,91,,4,82623
402007,21037,2,27,22,5,18,1,1,1,2,60,3,2,95,,4,242973
402008,21037,2,27,22,5,18,1,2,4,2,28,2,4,92,,4,242973
402009,21037,2,27,22,5,18,1,3,5,1,26,1,10,91,,4,242973
402010,21037,2,27,22,5,18,2,1,1,1,39,2,5,31,41,4,242973
402011,21037,2,27,22,5,18,2,2,2,2,33,2,4,92,,4,242973
402012,21037,2,27,22,5,18,2,3,5,1,11,1,3,91,,4,242973
402013,21037,2,27,22,5,18,2,4,5,2,14,1,4,91,,4,242973
402014,21037,2,27,22,5,18,3,1,1,1,60,2,4,95,,4,242973
402015,21037,2,27,22,5,18,3,2,2,2,52,2,3,95,,4,242973
402016,21037,2,27,22,5,18,3,3,3,1,28,2,5,31,46,4,242973
402017,21037,2,27,22,5,18,3,4,4,2,25,2,4,92,,4,242973
402018,21037,2,27,22,5,18,3,5,5,1,23,1,12,31,85,4,242973
402019,21037,2,27,22,5,18,3,6,6,1,5,1,1,,,4,242973
402020,21037,2,27,22,5,18,3,7,6,2,3,1,1,,,4,242973
402021,21037,2,27,22,5,18,4,1,1,1,50,2,4,11,96,4,242973
402022,21037,2,27,22,5,18,4,2,2,2,45,2,3,92,,4,242973
402023,21037,2,27,22,5,18,4,3,5,1,26,1,4,81,,4,242973
402024,21037,2,27,22,5,18,4,4,5,1,24,1,5,31,35,4,242973
402025,21037,2,27,22,5,18,4,5,5,1,20,1,4,31,41,4,242973
402026,21037,2,27,22,5,18,5,1,1,1,33,2,4,11,46,4,242973
402027,21037,2,27,22,5,18,5,2,2,2,29,2,4,92,,4,242973
402028,21037,2,27,22,5,18,5,3,5,1,4,1,1,,,4,242973
402029,21037,2,27,22,5,18,5,4,5,1,8,1,2,91,,4,242973
402030,21037,2,27,22,5,18,6,1,1,2,52,3,1,92,,4,242973
402031,21037,2,27,22,5,18,6,2,8,2,35,1,3,31,97,4,242973
402032,21037,2,27,22,5,18,6,3,3,2,30,4,4,31,97,4,242973
402033,21037,2,27,22,5,18,6,4,3,2,28,4,4,92,,4,242973
402034,21037,2,27,22,5,18,6,5,6,1,3,1,1,,,4,242973
402035,21037,2,27,22,5,18,6,6,6,2,0,1,1,,,4,242973
402036,21037,2,27,22,5,18,7,1,1,2,48,3,4,92,,4,242973
402037,21037,2,27,22,5,18,7,2,5,1,20,1,8,31,58,4,242973
402038,21037,2,27,22,5,18,8,1,1,2,62,3,1,95,,4,242973
402039,21037,2,27,22,5,18,8,2,3,1,34,2,4,11,95,4,242973
402040,21037,2,27,22,5,18,8,3,4,2,30,2,4,92,,4,242973
402041,21037,2,27,22,5,18,8,4,6,1,11,1,3,91,,4,242973
402042,21037,2,27,22,5,18,8,5,6,1,6,1,1,91,,4,242973
402043,21037,2,27,22,5,18,8,6,6,1,4,1,1,,,4,242973
402044,21037,2,27,22,5,18,8,7,6,2,13,1,4,91,,4,242973
402045,21037,2,27,22,5,18,9,1,1,1,43,2,11,31,47,4,242973
402046,21037,2,27,22,5,18,9,2,2,2,40,2,11,93,,4,242973
402047,21037,2,27,22,5,18,10,1,1,1,35,2,4,31,41,4,242973
402048,21037,2,27,22,5,18,10,2,2,2,32,2,4,92,,4,242973
402049,21037,2,27,22,5,18,10,3,5,1,13,1,3,91,,4,242973
402050,21037,2,27,22,5,18,10,4,5,2,9,1,2,91,,4,242973
402051,21037,2,27,22,5,18,11,1,1,1,38,2,4,11,46,4,242973
402052,21037,2,27,22,5,18,11,2,2,2,32,2,3,92,,4,242973
402053,21037,2,27,22,5,18,11,3,5,1,12,1,3,91,,4,242973
402054,21037,2,27,22,5,18,11,4,5,1,11,1,2,91,,4,242973
402055,21037,2,27,22,5,18,11,5,5,2,9,1,2,91,,4,242973
402056,21037,2,27,22,5,18,11,6,8,2,30,1,5,92,,4,242973
402057,21037,2,27,22,5,18,12,1,1,1,36,2,4,31,46,4,242973
402058,21037,2,27,22,5,18,12,2,2,2,31,2,4,92,,4,242973
402059,21037,2,27,22,5,18,12,3,5,1,12,1,3,91,,4,242973
402060,21037,2,27,22,5,18,12,4,5,2,7,1,2,91,,4,242973
402061,21037,2,27,22,5,18,13,1,1,1,54,2,4,31,49,4,242973
402062,21037,2,27,22,5,18,13,2,2,2,52,2,4,92,,4,242973
402063,21037,2,27,22,5,18,13,3,3,1,26,2,4,31,46,4,242973
402064,21037,2,27,22,5,18,13,4,4,2,25,2,4,92,,4,242973
402065,21037,2,27,22,5,18,13,5,5,2,21,1,5,11,85,4,242973
402066,21037,2,27,22,5,18,13,6,5,2,18,1,1,97,,4,242973
402067,21037,2,27,22,5,18,13,7,5,2,18,1,5,91,,4,242973
402068,21037,2,27,22,5,18,14,1,1,1,60,2,4,31,45,4,242973
402069,21037,2,27,22,5,18,14,2,2,2,55,2,3,92,,4,242973
402070,21037,2,27,22,5,18,14,3,3,1,32,2,12,31,85,4,242973
402071,21037,2,27,22,5,18,14,4,4,2,24,2,11,92,,4,242973
402072,21037,2,27,22,5,18,14,5,5,1,29,1,11,81,,4,242973
402073,21037,2,27,22,5,18,14,6,5,2,22,1,4,92,,4,242973
402074,21037,2,27,22,5,18,14,7,6,1,2,1,1,,,4,242973
402075,21038,2,27,22,5,7,1,1,1,1,55,2,4,92,,4,283645
402076,21038,2,27,22,5,7,1,2,2,2,49,2,4,92,,4,283645
402077,21038,2,27,22,5,7,1,3,5,1,25,1,11,31,82,4,283645
402078,21038,2,27,22,5,7,2,1,1,1,47,2,4,31,43,4,283645
402079,21038,2,27,22,5,7,2,2,2,2,37,2,4,93,,4,283645
402080,21038,2,27,22,5,7,2,3,5,1,18,1,5,91,,4,283645
402081,21038,2,27,22,5,7,2,4,5,1,17,1,5,91,,4,283645
402082,21038,2,27,22,5,7,3,1,1,1,46,2,5,31,33,4,283645
402083,21038,2,27,22,5,7,3,2,2,2,41,2,5,11,32,4,283645
402084,21038,2,27,22,5,7,3,3,5,1,17,1,5,91,,4,283645
402085,21038,2,27,22,5,7,3,4,5,2,19,1,5,91,,4,283645
402086,21038,2,27,22,5,7,4,1,1,2,70,3,1,92,,4,283645
402087,21038,2,27,22,5,7,4,2,5,1,50,1,4,11,43,4,283645
402088,21038,2,27,22,5,7,4,3,5,1,48,1,4,11,43,4,283645
402089,21038,2,27,22,5,7,4,4,5,1,45,1,4,31,80,4,283645
402090,21038,2,27,22,5,7,5,1,1,1,28,2,4,11,47,4,283645
402091,21038,2,27,22,5,7,5,2,2,2,24,2,6,92,,4,283645
402092,21038,2,27,22,5,7,5,3,5,1,3,1,1,,,4,283645
402093,21038,2,27,22,5,7,5,4,5,2,4,1,1,,,4,283645
402094,21038,2,27,22,5,7,6,1,1,1,46,2,4,12,47,4,283645
402095,21038,2,27,22,5,7,6,2,2,2,43,2,3,92,,4,283645
402096,21038,2,27,22,5,7,6,3,5,1,17,1,4,91,,4,283645
402097,21038,2,27,22,5,7,6,4,5,2,19,1,6,91,,4,283645
402098,21038,2,27,22,5,7,7,1,1,1,55,2,5,94,,4,283645
402099,21038,2,27,22,5,7,7,2,2,2,50,2,4,92,,4,283645
402100,21038,2,27,22,5,7,7,3,5,1,25,1,10,31,13,4,283645
402101,21038,2,27,22,5,7,7,4,5,1,22,1,5,91,,4,283645
402102,21038,2,27,22,5,7,8,1,1,1,44,2,5,11,49,4,283645
402103,21038,2,27,22,5,7,8,2,2,2,38,2,4,92,,4,283645
402104,21038,2,27,22,5,7,8,3,5,1,4,1,1,,,4,283645
402105,21038,2,27,22,5,7,8,4,5,2,13,1,1,91,,4,283645
402106,21038,2,27,22,5,7,8,5,5,2,10,1,2,91,,4,283645
402107,21038,2,27,22,5,7,8,6,8,2,90,3,1,95,,4,283645
402108,21038,2,27,22,5,7,9,1,1,1,36,2,6,31,46,4,283645
402109,21038,2,27,22,5,7,9,2,2,2,32,2,11,92,,4,283645
402110,21038,2,27,22,5,7,9,3,5,1,5,1,1,,,4,283645
402111,21038,2,27,22,5,7,9,4,5,2,3,1,1,,,4,283645
402112,21038,2,27,22,5,7,10,1,1,1,39,2,4,11,47,4,283645
402113,21038,2,27,22,5,7,10,2,2,2,32,2,1,92,,4,283645
402114,21038,2,27,22,5,7,10,3,5,2,2,1,1,,,4,283645
402115,21038,2,27,22,5,7,11,1,1,1,53,2,5,92,,4,283645
402116,21038,2,27,22,5,7,11,2,2,2,52,2,5,92,,4,283645
402117,21038,2,27,22,5,7,11,3,5,1,23,1,11,31,64,4,283645
402118,21038,2,27,22,5,7,11,4,5,2,28,1,11,31,64,4,283645
402119,21038,2,27,22,5,7,12,1,1,1,30,2,6,31,41,4,283645
402120,21038,2,27,22,5,7,12,2,2,2,27,2,11,92,,4,283645
402121,21038,2,27,22,5,7,12,3,5,1,1,1,1,,,4,283645
402122,21038,2,27,22,5,7,13,1,1,1,44,2,1,31,56,4,283645
402123,21038,2,27,22,5,7,13,2,2,2,30,2,4,92,,4,283645
402124,21038,2,27,22,5,7,13,3,5,2,7,1,2,91,,4,283645
402125,21038,2,27,22,5,7,13,4,5,2,0,1,1,,,4,283645
402126,21038,2,27,22,5,7,14,1,1,1,30,2,5,81,,4,283645
402127,21038,2,27,22,5,7,14,2,2,2,27,2,12,31,69,4,283645
402128,21039,2,27,22,5,17,1,1,1,1,28,2,11,31,84,4,57571
402129,21039,2,27,22,5,17,1,2,2,2,24,2,11,92,,4,57571
402130,21039,2,27,22,5,17,1,3,5,1,0,1,1,,,4,57571
402131,21039,2,27,22,5,17,2,1,1,1,42,2,6,31,82,4,57571
402132,21039,2,27,22,5,17,2,2,2,2,40,2,11,92,,4,57571
402133,21039,2,27,22,5,17,2,3,5,1,15,1,5,91,,4,57571
402134,21039,2,27,22,5,17,2,4,5,1,13,1,4,91,,4,57571
402135,21039,2,27,22,5,17,3,1,1,1,35,2,11,31,84,4,57571
402136,21039,2,27,22,5,17,3,2,2,2,28,2,11,92,,4,57571
402137,21039,2,27,22,5,17,3,3,5,1,4,1,1,,,4,57571
402138,21039,2,27,22,5,17,4,1,1,1,48,2,5,31,84,4,57571
402139,21039,2,27,22,5,17,4,2,2,2,45,2,5,92,,4,57571
402140,21039,2,27,22,5,17,4,3,5,1,22,1,6,91,,4,57571
402141,21039,2,27,22,5,17,5,1,1,1,52,2,5,31,84,4,57571
402142,21039,2,27,22,5,17,5,2,2,2,47,2,4,92,,4,57571
402143,21039,2,27,22,5,17,5,3,5,1,25,1,6,91,,4,57571
402144,21039,2,27,22,5,17,6,1,1,1,50,2,5,31,84,4,57571
402145,21039,2,27,22,5,17,6,2,2,2,43,2,5,92,,4,57571
402146,21039,2,27,22,5,17,6,3,5,1,18,1,6,91,,4,57571
402147,21039,2,27,22,5,17,6,4,5,1,15,1,5,91,,4,57571
402148,21039,2,27,22,5,17,7,1,1,1,50,2,5,31,84,4,57571
402149,21039,2,27,22,5,17,7,2,2,2,48,2,5,92,,4,57571
402150,21039,2,27,22,5,17,7,3,5,1,22,1,11,81,,4,57571
402151,21039,2,27,22,5,17,8,1,1,1,33,2,5,31,84,4,57571
402152,21039,2,27,22,5,17,8,2,2,2,27,2,6,92,,4,57571
402153,21039,2,27,22,5,17,8,3,5,1,1,1,1,,,4,57571
402154,21039,2,27,22,5,17,8,4,5,1,3,1,1,,,4,57571
402155,21039,2,27,22,5,17,8,5,7,2,85,3,1,95,,4,57571
402156,21039,2,27,22,5,17,9,1,1,1,33,2,11,31,82,4,57571
402157,21039,2,27,22,5,17,9,2,2,2,28,2,11,92,,4,57571
402158,21039,2,27,22,5,17,9,3,5,1,2,1,1,,,4,57571
402159,21039,2,27,22,5,17,9,4,5,2,0,1,1,,,4,57571
402160,21039,2,27,22,5,17,10,1,1,1,32,2,12,31,84,4,57571
402161,21039,2,27,22,5,17,10,2,2,2,27,2,12,92,,4,57571
402162,21039,2,27,22,5,17,10,3,5,2,2,1,1,,,4,57571
402163,21039,2,27,22,5,17,11,1,1,1,33,2,11,31,84,4,57571
402164,21039,2,27,22,5,17,11,2,2,2,27,2,11,92,,4,57571
402165,21039,2,27,22,5,17,11,3,5,1,0,1,1,,,4,57571
402166,21039,2,27,22,5,17,11,4,5,2,3,1,1,,,4,57571
402167,21039,2,27,22,5,17,12,1,1,1,30,2,11,31,84,4,57571
402168,21039,2,27,22,5,17,12,2,2,2,28,2,6,92,,4,57571
402169,21039,2,27,22,5,17,12,3,5,1,5,1,2,,,4,57571
402170,21039,2,27,22,5,17,13,1,1,1,45,2,6,31,84,4,57571
402171,21039,2,27,22,5,17,13,2,2,2,39,2,5,92,,4,57571
402172,21039,2,27,22,5,17,13,3,5,2,17,1,6,91,,4,57571
402173,21039,2,27,22,5,17,13,4,5,2,13,1,4,91,,4,57571
402174,21039,2,27,22,5,17,14,1,1,1,38,2,11,31,84,4,57571
402175,21039,2,27,22,5,17,14,2,2,2,32,2,6,92,,4,57571
402176,21039,2,27,22,5,17,14,3,5,1,5,1,2,,,4,57571
402177,21039,2,27,22,5,17,14,4,5,2,11,1,3,91,,4,57571
402178,21040,2,27,13,2,1,1,1,1,1,45,2,5,11,33,4,186964
402179,21040,2,27,13,2,1,1,2,2,2,35,2,11,92,,4,186964
402180,21040,2,27,13,2,1,1,3,5,1,4,1,1,,,4,186964
402181,21040,2,27,13,2,1,1,4,5,2,10,1,3,91,,4,186964
402182,21040,2,27,13,2,1,1,5,7,2,65,3,1,95,,4,186964
402183,21040,2,27,13,2,1,2,1,1,1,52,2,4,51,41,4,186964
402184,21040,2,27,13,2,1,2,2,2,2,45,2,3,92,,4,186964
402185,21040,2,27,13,2,1,2,3,5,1,21,1,1,95,,4,186964
402186,21040,2,27,13,2,1,2,4,5,1,19,1,6,91,,4,186964
402187,21040,2,27,13,2,1,3,1,1,1,61,2,4,94,,4,186964
402188,21040,2,27,13,2,1,3,2,2,2,51,2,4,92,,4,186964
402189,21040,2,27,13,2,1,4,1,1,2,50,3,5,31,35,4,186964
402190,21040,2,27,13,2,1,4,2,3,1,38,2,6,31,35,4,186964
402191,21040,2,27,13,2,1,4,3,4,2,30,2,11,92,,4,186964
402192,21040,2,27,13,2,1,4,4,6,2,1,1,1,,,4,186964
402193,21040,2,27,13,2,1,5,1,1,1,55,2,6,31,49,4,186964
402194,21040,2,27,13,2,1,5,2,2,2,44,2,6,92,,4,186964
402195,21040,2,27,13,2,1,5,3,5,1,24,1,6,91,,4,186964
402196,21040,2,27,13,2,1,6,1,1,1,69,2,6,94,,4,186964
402197,21040,2,27,13,2,1,6,2,2,2,52,2,5,92,,4,186964
402198,21040,2,27,13,2,1,6,3,5,1,31,1,6,31,65,4,186964
402199,21040,2,27,13,2,1,6,4,3,2,35,2,12,92,,4,186964
402200,21040,2,27,13,2,1,7,1,1,1,67,2,11,31,73,4,186964
402201,21040,2,27,13,2,1,7,2,2,2,60,2,6,92,,4,186964
402202,21040,2,27,13,2,1,8,1,1,1,46,2,5,31,84,4,186964
402203,21040,2,27,13,2,1,8,2,2,2,40,2,6,31,85,4,186964
402204,21040,2,27,13,2,1,8,3,5,1,19,1,6,91,,4,186964
402205,21040,2,27,13,2,1,8,4,5,1,13,1,4,91,,4,186964
402206,21040,2,27,13,2,1,9,1,1,1,40,2,6,31,49,4,186964
402207,21040,2,27,13,2,1,9,2,2,2,35,2,6,92,,4,186964
402208,21040,2,27,13,2,1,9,3,5,1,7,1,2,91,,4,186964
402209,21040,2,27,13,2,1,9,4,5,2,5,1,2,,,4,186964
402210,21040,2,27,13,2,1,9,5,7,2,70,3,1,95,,4,186964
402211,21040,2,27,13,2,1,10,1,1,1,51,2,8,11,33,4,186964
402212,21040,2,27,13,2,1,10,2,2,2,46,2,10,11,14,4,186964
402213,21040,2,27,13,2,1,10,3,5,2,20,1,6,91,,4,186964
402214,21040,2,27,13,2,1,10,4,5,2,17,1,5,91,,4,186964
402215,21040,2,27,13,2,1,11,1,1,1,65,2,11,11,65,4,186964
402216,21040,2,27,13,2,1,11,2,2,2,53,2,5,92,,4,186964
402217,21040,2,27,13,2,1,12,1,1,2,57,3,11,94,,4,186964
402218,21040,2,27,13,2,1,13,1,1,1,71,2,3,94,,4,186964
402219,21040,2,27,13,2,1,13,2,2,2,65,2,1,92,,4,186964
402220,21040,2,27,13,2,1,13,3,3,1,33,2,6,51,82,4,186964
402221,21040,2,27,13,2,1,13,4,4,2,32,2,12,92,,4,186964
402222,21040,2,27,13,2,1,13,5,6,2,5,1,2,,,4,186964
402223,21040,2,27,13,2,1,14,1,1,1,51,2,11,31,85,4,186964
402224,21040,2,27,13,2,1,14,2,2,2,45,2,11,31,85,4,186964
402225,21040,2,27,13,2,1,14,3,5,1,22,1,6,91,,4,186964
402226,21040,2,27,13,2,1,14,4,5,2,20,1,6,91,,4,186964
402227,21047,2,27,25,1,2,1,1,1,1,52,2,11,11,47,4,81396
402228,21047,2,27,25,1,2,1,2,2,2,42,2,11,21,1,4,81396
402229,21047,2,27,25,1,2,1,3,5,2,25,1,10,31,84,4,81396
402230,21047,2,27,25,1,2,1,4,5,2,19,1,6,91,,4,81396
402231,21047,2,27,25,1,2,2,1,1,1,50,2,10,31,84,4,81396
402232,21047,2,27,25,1,2,2,2,2,2,40,2,10,31,85,4,81396
402233,21047,2,27,25,1,2,2,3,5,1,19,1,6,91,,4,81396
402234,21047,2,27,25,1,2,3,1,1,1,42,2,11,31,64,4,81396
402235,21047,2,27,25,1,2,3,2,2,2,34,2,10,93,,4,81396
402236,21047,2,27,25,1,2,3,3,5,1,7,1,2,91,,4,81396
402237,21047,2,27,25,1,2,3,4,5,2,10,1,2,91,,4,81396
402238,21047,2,27,25,1,2,3,5,7,2,65,3,6,92,,4,81396
402239,21047,2,27,25,1,2,4,1,1,1,63,2,10,94,,4,81396
402240,21047,2,27,25,1,2,4,2,2,2,52,2,8,92,,4,81396
402241,21047,2,27,25,1,2,4,3,5,1,30,1,10,11,41,4,81396
402242,21047,2,27,25,1,2,4,4,7,2,83,3,8,92,,4,81396
402243,21047,2,27,25,1,2,5,1,1,1,55,2,8,11,24,4,81396
402244,21047,2,27,25,1,2,5,2,2,2,48,2,8,21,47,4,81396
402245,21047,2,27,25,1,2,5,3,3,1,25,2,11,11,47,4,81396
402246,21047,2,27,25,1,2,5,4,4,2,22,2,11,92,,4,81396
402247,21047,2,27,25,1,2,6,1,1,1,68,2,10,94,,4,81396
402248,21047,2,27,25,1,2,6,2,2,2,60,2,8,92,,4,81396
402249,21047,2,27,25,1,2,6,3,3,1,24,2,10,11,47,4,81396
402250,21047,2,27,25,1,2,6,4,4,2,21,2,10,11,47,4,81396
402251,21047,2,27,25,1,2,7,1,1,1,50,2,10,11,47,4,81396
402252,21047,2,27,25,1,2,7,2,2,2,40,2,8,21,10,4,81396
402253,21047,2,27,25,1,2,7,3,5,1,20,1,6,91,,4,81396
402254,21047,2,27,25,1,2,7,4,5,1,18,1,5,91,,4,81396
402255,21047,2,27,25,1,2,7,5,8,2,55,3,10,93,,4,81396
402256,21047,2,27,25,1,2,8,1,1,1,36,2,8,81,,4,81396
402257,21047,2,27,25,1,2,8,2,2,2,33,2,8,92,,4,81396
402258,21047,2,27,25,1,2,8,3,5,1,8,1,2,91,,4,81396
402259,21047,2,27,25,1,2,8,4,5,1,4,1,1,,,4,81396
402260,21047,2,27,25,1,2,9,1,1,1,60,3,10,94,,4,81396
402261,21047,2,27,25,1,2,9,2,3,1,32,2,10,11,56,4,81396
402262,21047,2,27,25,1,2,9,3,4,2,27,2,10,21,56,4,81396
402263,21047,2,27,25,1,2,9,4,6,1,5,1,1,,,4,81396
402264,21047,2,27,25,1,2,9,5,6,1,2,1,1,,,4,81396
402265,21047,2,27,25,1,2,10,1,1,1,58,2,10,11,56,4,81396
402266,21047,2,27,25,1,2,10,2,2,2,54,2,11,92,,4,81396
402267,21047,2,27,25,1,2,10,3,3,1,32,2,10,31,21,4,81396
402268,21047,2,27,25,1,2,10,4,4,2,25,2,10,92,,4,81396
402269,21047,2,27,25,1,2,10,5,6,1,1,1,1,,,4,81396
402270,21047,2,27,25,1,2,10,6,6,1,1,1,1,,,4,81396
402271,21047,2,27,25,1,2,11,1,1,2,43,3,8,81,,4,81396
402272,21047,2,27,25,1,2,11,2,5,1,21,1,10,91,,4,81396
402273,21047,2,27,25,1,2,11,3,5,2,24,1,8,91,,4,81396
402274,21047,2,27,25,1,2,12,1,1,1,50,2,8,41,42,4,81396
402275,21047,2,27,25,1,2,12,2,2,2,45,2,8,92,,4,81396
402276,21047,2,27,25,1,2,12,3,3,1,22,2,11,41,42,4,81396
402277,21047,2,27,25,1,2,12,4,4,2,21,2,11,91,,4,81396
402278,21047,2,27,25,1,2,12,5,5,2,18,1,6,91,,4,81396
402279,21047,2,27,25,1,2,13,1,1,1,70,2,7,11,56,4,81396
402280,21047,2,27,25,1,2,13,2,2,2,62,2,1,92,,4,81396
402281,21047,2,27,25,1,2,13,3,3,1,40,2,10,21,56,4,81396
402282,21047,2,27,25,1,2,13,4,4,2,34,2,8,92,,4,81396
402283,21047,2,27,25,1,2,13,5,6,1,12,1,3,91,,4,81396
402284,21047,2,27,25,1,2,13,6,6,2,15,1,4,91,,4,81396
402285,21047,2,27,25,1,2,13,7,3,1,36,2,8,21,56,4,81396
402286,21047,2,27,25,1,2,13,8,4,2,30,2,8,92,,4,81396
402287,21047,2,27,25,1,2,13,9,6,1,1,1,1,,,4,81396
402288,21047,2,27,25,1,2,14,1,1,1,65,2,11,11,56,4,81396
402289,21047,2,27,25,1,2,14,2,2,2,58,2,8,92,,4,81396
402290,21047,2,27,25,1,2,14,3,3,1,35,2,10,92,,4,81396
402291,21047,2,27,25,1,2,14,4,4,2,28,2,10,92,,4,81396
402292,21047,2,27,25,1,2,14,5,6,2,4,1,1,,,4,81396
402293,21049,2,27,3,2,1,1,1,1,1,43,2,4,11,49,4,141516
402294,21049,2,27,3,2,1,1,2,2,2,38,2,3,92,,4,141516
402295,21049,2,27,3,2,1,1,3,5,1,16,1,5,91,,4,141516
402296,21049,2,27,3,2,1,1,4,5,1,13,1,4,91,,4,141516
402297,21049,2,27,3,2,1,1,5,5,2,20,1,6,91,,4,141516
402298,21049,2,27,3,2,1,1,6,5,2,18,1,5,92,,4,141516
402299,21049,2,27,3,2,1,2,1,1,1,31,2,11,95,,4,141516
402300,21049,2,27,3,2,1,2,2,2,2,30,2,11,92,,4,141516
402301,21049,2,27,3,2,1,2,3,5,2,8,1,2,91,,4,141516
402302,21049,2,27,3,2,1,2,4,5,2,1,1,1,,,4,141516
402303,21049,2,27,3,2,1,3,1,1,1,36,2,12,31,85,4,141516
402304,21049,2,27,3,2,1,3,2,2,2,32,2,12,31,85,4,141516
402305,21049,2,27,3,2,1,3,3,5,2,1,1,1,,,4,141516
402306,21049,2,27,3,2,1,3,4,7,2,58,2,1,92,,4,141516
402307,21049,2,27,3,2,1,4,1,1,1,33,2,5,51,27,4,141516
402308,21049,2,27,3,2,1,4,2,2,2,24,2,5,92,,4,141516
402309,21049,2,27,3,2,1,4,3,5,1,6,1,2,91,,4,141516
402310,21049,2,27,3,2,1,4,4,5,1,5,1,1,,,4,141516
402311,21049,2,27,3,2,1,4,5,7,2,48,3,2,92,,4,141516
402312,21049,2,27,3,2,1,4,6,8,1,21,1,6,81,,4,141516
402313,21049,2,27,3,2,1,4,7,8,1,13,1,4,91,,4,141516
402314,21049,2,27,3,2,1,5,1,1,1,55,2,4,11,47,4,141516
402315,21049,2,27,3,2,1,5,2,2,2,45,2,3,92,,4,141516
402316,21049,2,27,3,2,1,5,3,3,1,30,2,4,11,49,4,141516
402317,21049,2,27,3,2,1,5,4,4,2,24,2,4,92,,4,141516
402318,21049,2,27,3,2,1,5,5,6,1,6,1,1,91,,4,141516
402319,21049,2,27,3,2,1,5,6,6,2,4,1,1,,,4,141516
402320,21049,2,27,3,2,1,5,7,7,1,75,2,2,97,,4,141516
402321,21049,2,27,3,2,1,5,8,7,2,72,2,1,97,,4,141516
402322,21049,2,27,3,2,1,6,1,1,2,60,3,1,51,12,4,141516
402323,21049,2,27,3,2,1,6,2,3,1,40,2,4,11,47,4,141516
402324,21049,2,27,3,2,1,6,3,4,2,35,2,5,11,14,4,141516
402325,21049,2,27,3,2,1,6,4,6,1,11,1,3,91,,4,141516
402326,21049,2,27,3,2,1,6,5,6,1,6,1,2,91,,4,141516
402327,21049,2,27,3,2,1,6,6,6,2,14,1,4,91,,4,141516
402328,21049,2,27,3,2,1,6,7,6,2,10,1,2,91,,4,141516
402329,21049,2,27,3,2,1,6,8,3,1,35,2,1,11,47,4,141516
402330,21049,2,27,3,2,1,6,9,4,2,25,2,1,92,,4,141516
402331,21049,2,27,3,2,1,6,10,6,1,4,1,1,,,4,141516
402332,21049,2,27,3,2,1,6,11,6,2,7,1,2,91,,4,141516
402333,21049,2,27,3,2,1,6,12,3,1,25,2,1,11,47,4,141516
402334,21049,2,27,3,2,1,6,13,4,2,18,2,5,92,,4,141516
402335,21049,2,27,3,2,1,7,1,1,2,45,3,1,92,,4,141516
402336,21049,2,27,3,2,1,7,2,3,1,26,2,11,31,61,4,141516
402337,21049,2,27,3,2,1,7,3,4,2,25,2,4,92,,4,141516
402338,21049,2,27,3,2,1,7,4,6,1,0,1,1,,,4,141516
402339,21049,2,27,3,2,1,7,5,5,1,23,1,6,31,33,4,141516
402340,21049,2,27,3,2,1,7,6,5,1,20,1,5,31,86,4,141516
402341,21049,2,27,3,2,1,7,7,5,1,18,1,5,31,47,4,141516
402342,21049,2,27,3,2,1,8,1,1,1,37,2,4,95,,4,141516
402343,21049,2,27,3,2,1,8,2,2,2,32,2,3,11,14,4,141516
402344,21049,2,27,3,2,1,8,3,5,1,15,1,4,91,,4,141516
402345,21049,2,27,3,2,1,8,4,5,2,12,1,3,91,,4,141516
402346,21049,2,27,3,2,1,8,5,5,2,7,1,2,91,,4,141516
402347,21049,2,27,3,2,1,9,1,1,1,58,2,5,31,12,4,141516
402348,21049,2,27,3,2,1,9,2,2,2,53,2,1,92,,4,141516
402349,21049,2,27,3,2,1,9,3,5,1,27,1,11,31,69,4,141516
402350,21049,2,27,3,2,1,9,4,6,1,4,1,1,,,4,141516
402351,21049,2,27,3,2,1,10,1,1,1,43,2,1,31,12,4,141516
402352,21049,2,27,3,2,1,10,2,2,2,36,2,1,92,,4,141516
402353,21049,2,27,3,2,1,10,3,5,1,12,1,3,91,,4,141516
402354,21049,2,27,3,2,1,10,4,5,2,18,1,5,92,,4,141516
402355,21049,2,27,3,2,1,10,5,5,2,16,1,5,91,,4,141516
402356,21049,2,27,3,2,1,10,6,5,2,15,1,4,91,,4,141516
402357,21049,2,27,3,2,1,11,1,1,1,38,2,11,11,47,4,141516
402358,21049,2,27,3,2,1,11,2,2,2,31,2,6,92,,4,141516
402359,21049,2,27,3,2,1,11,3,5,1,12,1,3,91,,4,141516
402360,21049,2,27,3,2,1,11,4,5,2,9,1,2,91,,4,141516
402361,21049,2,27,3,2,1,11,5,5,2,7,1,2,91,,4,141516
402362,21049,2,27,3,2,1,12,1,1,1,60,2,11,11,86,4,141516
402363,21049,2,27,3,2,1,12,2,2,2,50,2,5,92,,4,141516
402364,21049,2,27,3,2,1,12,3,5,1,25,1,11,31,86,4,141516
402365,21049,2,27,3,2,1,12,4,5,2,12,1,1,91,,4,141516
402366,21049,2,27,3,2,1,13,1,1,2,84,3,1,97,,4,141516
